,Marca,Modelo,Año,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio,Link,Ubicación
1093,Ford,Fiesta,2015,Blanco,Gasolina,4,Automática,1.6,Sedán,51261 km,43.500.000,https://carro.mercadolibre.com.co/MCO-922575948-honda-civic-ex-2015-_JM#position=38&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,San Diego - Medellín
1094,Kia,Stonic,2022,Gris,Híbrido,5,Automática,1.0,Station Wagon,22000 km,95.500.000,https://carro.mercadolibre.com.co/MCO-913168654-toyota-4-runner-2021-_JM#position=39&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Loma del Chocho - Envigado
1095,Porsche,Cayenne,2012,Gris,Gasolina,5,Automática,4.8,Camioneta,99500 km,164.900.000,https://carro.mercadolibre.com.co/MCO-938906919-mazda-3-touring-2016-_JM#position=40&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
1096,Nissan,Navara,2011,Gris,Diésel,4,Mecánica,2.5,Pick-Up,171000 km,70.500.000,https://carro.mercadolibre.com.co/MCO-938350558-renault-stepway-dynamique-intens-2017-_JM#position=41&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Bello
1097,Suzuki,Jimny,2021,Verde,Gasolina,3,Mecánica,1.500,Camioneta,11500 km,112.000.000,https://carro.mercadolibre.com.co/MCO-938298303-renault-duster-dynamique-2016-_JM#position=42&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Belén - Medellín
1098,Toyota,4Runner,2021,Gasolina,5,Automática,4.0,Camioneta,NA,18348 km,299.000.000,https://carro.mercadolibre.com.co/MCO-938015614-nissan-march-advance-2022-_JM#position=43&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
1099,Renault,Duster,2022,Blanco,Gasolina,5,Mecánica,HR13 turbo,SUV,5700 km,86.000.000,https://carro.mercadolibre.com.co/MCO-936998934-mini-cooper-s-2018-_JM#position=44&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Ciudad Del Rio - Medellín
1100,Nissan,Versa,2018,Plateado,Gasolina,4,Automática,1.6,Sedán,30000 km,59.990.000,https://carro.mercadolibre.com.co/MCO-934359386-suzuki-swift-hybrid-2022-_JM#position=45&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Belén La Palma - Medellín
1101,Toyota,Hilux,2018,Diésel,2,Automática,2.8,Pick-Up,NA,90000 km,175.000.000,https://carro.mercadolibre.com.co/MCO-934371686-jeep-renegade-sport-plus-2022-_JM#position=46&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Guayabal - Medellín
1102,Kia,Picanto,2020,Gasolina,5,Mecánica,1.2,Hatchback,NA,98000 km,87.000.000,https://carro.mercadolibre.com.co/MCO-933360904-chevrolet-aveo-2009-_JM#position=47&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Calasanz - Medellín
1103,Hyundai,2023,2023,Blanco,Gasolina,5,Automática,1.6,Sedán,0 km,68.490.000,https://carro.mercadolibre.com.co/MCO-931159812-toyota-land-cruiser-1993-_JM#position=48&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1104,Mercedes-Benz,AMG,2022,Negro,Gasolina,5,Automática,Camioneta,NA,0 km,249.900.000,https://carro.mercadolibre.com.co/MCO-914468989-mitsubishi-montero-modelo-1996-_JM#position=1&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
1105,Suzuki,Vitara,2023,Plateado,Gasolina,4,Mecánica,M16A,SUV,0 km,94.680.000,https://carro.mercadolibre.com.co/MCO-913794587-subaru-xv-hybrid-modelo-2021-_JM#position=2&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1106,Toyota,RAV4,2021,Plateado,Híbrido,4,Automática,219 HP,SUV,9500 km,219.999.999,https://carro.mercadolibre.com.co/MCO-913711887-bmw-330i-sportline-modelo-2020-_JM#position=3&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1107,Toyota,Hilux,2021,Diésel,4,Automática,2.8,Pick-Up,NA,25000 km,240.000.000,https://carro.mercadolibre.com.co/MCO-913183135-kia-sportage-fq-modelo-2015-_JM#position=4&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
1108,Mitsubishi,ASX,2018,Gris,Gasolina,5,Automática,2.0,Camioneta,35000 km,85.990.000,https://carro.mercadolibre.com.co/MCO-911945331-mitsubishi-montero-hard-top-modelo-2016-_JM#position=5&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1109,Toyota,Hilux,2011,Diésel,2,Mecánica,3.0,Pick-Up,NA,180000 km,122.000.000,https://carro.mercadolibre.com.co/MCO-910706047-chevrolet-traverse-high-country-2019-_JM#position=6&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
1110,Mazda,2,2011,Gasolina,5,Mecánica,1.5,Hatchback,NA,114000 km,32.500.000,https://carro.mercadolibre.com.co/MCO-909713446-ford-raptor-modelo-2019-_JM#position=7&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1111,Hyundai,Grand i10,2015,Negro,Gasolina,5,Mecánica,1.0,Hatchback,70000 km,32.000.000,https://carro.mercadolibre.com.co/MCO-908314463-ford-edge-2016-_JM#position=8&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1112,Chevrolet,Tracker,2019,Blanco,Gasolina,5,Mecánica,1.8,Camioneta,32200 km,68.990.000,https://carro.mercadolibre.com.co/MCO-905408367-land-rover-range-rover-evoque-modelo-2020-_JM#position=9&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
1113,Suzuki,Vitara,2023,Blanco,Gasolina,5,Mecánica,1600,SUV,0 km,84.200.000,https://carro.mercadolibre.com.co/MCO-938324290-toyota-fortuner-28l-2019-_JM#position=10&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1114,Ford,Ranger,2021,Diésel,2,Automática,3.2,Pick-Up,NA,13300 km,150.000.000,https://carro.mercadolibre.com.co/MCO-938043394-renault-duster-dynamique-4x2-2015-_JM#position=11&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,San Joaquin - Sabaneta
1115,Toyota,Corolla,2023,Blanco,Gasolina,5,Automática,1.8,Sedán,0 km,110.500.000,https://carro.mercadolibre.com.co/MCO-933657130-nissan-x-trail-exclusive-2017-_JM#position=12&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,San Lucas - Envigado
1116,Toyota,Corolla,2023,Blanco,Híbrido,5,Automática,1.8,Sedán,0 km,101.500.000,https://carro.mercadolibre.com.co/MCO-931847032-mercedes-benz-gla-200-2016-_JM#position=13&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Loma de las brujas - Envigado
1117,Jeep,Gladiator,2021,Blanco,Gasolina,5,Automática,3.6,Pick-Up,500 km,378.000.000,https://carro.mercadolibre.com.co/MCO-931432085-toyota-prado-txl-2019-_JM#position=14&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Conquistadores - Medellín
1118,Toyota,Land Cruiser,2022,Blanco,Gasolina,2,Mecánica,4.000,Pick-Up,0 km,202.200.000,https://carro.mercadolibre.com.co/MCO-931416075-mazda-2-touring-2016-_JM#position=15&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1119,Nissan,March,2020,Gris,Gasolina,5,Automática,1.6,Hatchback,38400 km,49.000.000,https://carro.mercadolibre.com.co/MCO-930123397-bmw-420i-f33-cabriolet-executive-2017-_JM#position=16&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1120,BMW,X3,2013,Gasolina,5,Automática,2.0,Camioneta,NA,113000 km,72.000.000,https://carro.mercadolibre.com.co/MCO-924559306-hyundai-atos-prime-2011-_JM#position=17&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Granizal - Medellín
1121,Chevrolet,AVEO EMOTION,2012,Plateado,Gasolina,4,Automática,1.6,Sedán,126000 km,27.800.000,https://carro.mercadolibre.com.co/MCO-922634202-mazda-3-sport-touring-_JM#position=18&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
1122,Nissan,Patrol,2023,Blanco,Diésel,3,Mecánica,TD27 Turbo,Off-Road,35000 km,45.000.000,https://carro.mercadolibre.com.co/MCO-906782140-mini-cooper-se-electrico-modelo-2022-_JM#position=19&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1123,Nissan,Frontier,2020,Plateado,Gasolina y gas,2,Automática,Camioneta,NA,35765 km,96.500.000,https://carro.mercadolibre.com.co/MCO-905908029-land-rover-ranger-2018-_JM#position=20&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1124,Nissan,March,2020,Gris,Gasolina,5,Mecánica,1.6,Hatchback,34500 km,50.000.000,https://carro.mercadolibre.com.co/MCO-938854935-chevrolet-aveo-gti-2008-_JM#position=21&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Dorado - Envigado
1125,Subaru,WRX,2019,Plateado,Gasolina,4,Automática,2.0,Sedán,30000 km,127.500.000,https://carro.mercadolibre.com.co/MCO-934786301-chevrolet-vitara-modelo-2010-_JM#position=22&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Copacabana
1126,Hyundai,Accent,2007,Gasolina,4,Mecánica,1.4,Sedán,NA,168000 km,28.000.000,https://carro.mercadolibre.com.co/MCO-928080391-mazda-2-grand-touring-2016-_JM#position=23&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Las Antillas - Envigado
1127,Suzuki,Vitara,2023,Rojo,Gasolina,4,Automática,M16A,SUV,0 km,90.680.000,https://carro.mercadolibre.com.co/MCO-924514796-toyota-land-cruiser-lc-200-2019-_JM#position=24&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Las Palmas - Medellín
1128,Mazda,2,2018,Gasolina,5,Automática,1.5,Hatchback,NA,665000 km,65.700.000,https://carro.mercadolibre.com.co/MCO-922677742-toyota-prado-tx-blindado-2013-_JM#position=25&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1129,Toyota,Fj Cruiser,2022,Amarillo,Gasolina,5,Automática,4.0,NA,12000 km,231.800.000,https://carro.mercadolibre.com.co/MCO-918497110-toyota-fj-cruiser-2019-_JM#position=26&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1130,Kia,Rio,2012,Negro,Gasolina,4,Mecánica,1.4,Sedán,56500 km,40.500.000,https://carro.mercadolibre.com.co/MCO-909700003-kia-sportage-revolution-modelo-2015-_JM#position=27&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Carmelo - Sabaneta
1131,Mazda,3,2021,Gasolina,4,Automática,2.0,Sedán,NA,40000 km,108.500.000,https://carro.mercadolibre.com.co/MCO-938935709-toyota-corolla-xei-2022-_JM#position=28&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1132,Chevrolet,Spark,2015,Gasolina,5,Mecánica,1.0,Hatchback,NA,120000 km,26.800.000,https://carro.mercadolibre.com.co/MCO-938291454-honda-crv-city-plus-2017-_JM#position=29&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1133,Nissan,Qashqai,2020,Gris,Gasolina,5,Automática,2.0,Camioneta,39000 km,149.500.000,https://carro.mercadolibre.com.co/MCO-937622556-nissan-versa-advance-2016-_JM#position=30&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
1134,Dodge,Journey,2015,Gris,Gasolina,5,Automática,2.4,Station Wagon,75038 km,56.000.000,https://carro.mercadolibre.com.co/MCO-937037103-mazda-cx-5-grand-touring-lx-2022-_JM#position=31&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Robledo - Medellín
1135,Mazda,3,2019,Gris,Gasolina,4,Automática,2.0,Sedán,36016 km,83.500.000,https://carro.mercadolibre.com.co/MCO-936964714-mazda-cx-9-grand-touring-lx-2020-_JM#position=32&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
1136,Toyota,Prado,2003,Gris,Gasolina,2,Mecánica,2.7,NA,110000 km,62.000.000,https://carro.mercadolibre.com.co/MCO-934358142-subaru-xv-es-cvt-eyesight-2018-_JM#position=33&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Calasanz - Medellín
1137,BMW,218i,2021,Gris,Gasolina,4,Automática,1.5,Sedán,31765 km,139.500.000,https://carro.mercadolibre.com.co/MCO-933614132-toyota-fortuner-sr5-2014-_JM#position=34&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Centro - Medellín
1138,Mahindra,KUV100,2019,Naranja,Gasolina,5,Mecánica,1.2,Hatchback,21000 km,40.000.000,https://carro.mercadolibre.com.co/MCO-932850292-ford-raptor-f-150-2014-_JM#position=35&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
1139,Toyota,4Runner,2017,Gris,Gasolina,4,Automática,4.0,Station Wagon,55000 km,191.000.000,https://carro.mercadolibre.com.co/MCO-931847634-toyota-prado-tx-2012-_JM#position=36&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Rionegro
1140,Renault,Logan,2019,Blanco,Gasolina,4,Mecánica,1.6,Sedán,261056 km,42.000.000,https://carro.mercadolibre.com.co/MCO-929292991-bmw-530-i-2018-_JM#position=37&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1141,Toyota,RAV4,2020,Azul,Gasolina,4,Automática,2.0,Station Wagon,13165 km,137.900.000,https://carro.mercadolibre.com.co/MCO-922575948-honda-civic-ex-2015-_JM#position=38&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,San Diego - Medellín
1142,Renault,Twingo,2013,Azul,Gasolina,3,Mecánica,1.2,Coupé,70000 km,23.000.000,https://carro.mercadolibre.com.co/MCO-913168654-toyota-4-runner-2021-_JM#position=39&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Loma del Chocho - Envigado
1143,Mazda,323,1988,Rojo,Gasolina,4,Mecánica,1.5,Station Wagon,425489 km,8.500.000,https://carro.mercadolibre.com.co/MCO-938906919-mazda-3-touring-2016-_JM#position=40&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
1144,Jeep,CJ7,1980,Azul,Gasolina,2,Mecánica,3.8,NA,261839 km,45.000.000,https://carro.mercadolibre.com.co/MCO-938350558-renault-stepway-dynamique-intens-2017-_JM#position=41&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Bello
1145,Renault,Stepway,2019,Blanco,Gasolina,5,Mecánica,1.6,Hatchback,76000 km,50.000.000,https://carro.mercadolibre.com.co/MCO-938298303-renault-duster-dynamique-2016-_JM#position=42&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Belén - Medellín
1146,Mazda,6,2004,Gris,Gasolina,4,Automática,2.3,Sedán,206988 km,24.000.000,https://carro.mercadolibre.com.co/MCO-938015614-nissan-march-advance-2022-_JM#position=43&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
1147,Suzuki,Grand Vitara,2014,Gris,Gasolina,5,Mecánica,2.4,Camioneta,127000 km,55.000.000,https://carro.mercadolibre.com.co/MCO-936998934-mini-cooper-s-2018-_JM#position=44&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Ciudad Del Rio - Medellín
1148,Toyota,Corolla,2016,Blanco,Gasolina,4,Automática,1.8,Sedán,19400 km,69.500.000,https://carro.mercadolibre.com.co/MCO-934359386-suzuki-swift-hybrid-2022-_JM#position=45&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Belén La Palma - Medellín
1149,Mercedes-Benz,Clase GLC,2017,Plateado,Gasolina,5,Automática,2.0,Camioneta,31900 km,174.000.000,https://carro.mercadolibre.com.co/MCO-934371686-jeep-renegade-sport-plus-2022-_JM#position=46&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Guayabal - Medellín
1150,Toyota,Fortuner,2010,Marrón,Gasolina,4,Automática,2.7,Camioneta,134000 km,95.000.000,https://carro.mercadolibre.com.co/MCO-933360904-chevrolet-aveo-2009-_JM#position=47&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Calasanz - Medellín
1151,Toyota,Prado,2011,Gris,Diésel,5,Automática,3.0,Camioneta,200000 km,147.000.000,https://carro.mercadolibre.com.co/MCO-931159812-toyota-land-cruiser-1993-_JM#position=48&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1152,Toyota,Corolla,2022,Gris,Híbrido,4,Automática,1.8,Sedán,15200 km,110.000.000,https://carro.mercadolibre.com.co/MCO-914468989-mitsubishi-montero-modelo-1996-_JM#position=1&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
1153,Mazda,CX-3,2019,Blanco,Gasolina,5,Automática,2.0,Station Wagon,24000 km,82.000.000,https://carro.mercadolibre.com.co/MCO-913794587-subaru-xv-hybrid-modelo-2021-_JM#position=2&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1154,Renault,Logan,2011,Gris,Gasolina,4,Mecánica,1.4,Sedán,89000 km,24.999.000,https://carro.mercadolibre.com.co/MCO-913711887-bmw-330i-sportline-modelo-2020-_JM#position=3&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1155,Renault,Kwid,2020,Naranja,Gasolina,5,Mecánica,1.0,Camioneta,21500 km,40.000.000,https://carro.mercadolibre.com.co/MCO-913183135-kia-sportage-fq-modelo-2015-_JM#position=4&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
1156,Toyota,Land Cruiser,1987,Gris,Gasolina,2,Mecánica,2.4,NA,280000 km,85.000.000,https://carro.mercadolibre.com.co/MCO-911945331-mitsubishi-montero-hard-top-modelo-2016-_JM#position=5&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1157,Nissan,Note,2015,Negro,Gasolina,5,Automática,1.6,Hatchback,72500 km,43.700.000,https://carro.mercadolibre.com.co/MCO-910706047-chevrolet-traverse-high-country-2019-_JM#position=6&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
1158,Subaru,Forester,2014,Verde,Gasolina,5,Automática,2.0,Camioneta,77603 km,76.000.000,https://carro.mercadolibre.com.co/MCO-909713446-ford-raptor-modelo-2019-_JM#position=7&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1159,Chevrolet,LUV,2013,Blanco,Diésel,4,Mecánica,2.5,Pick-Up,167500 km,59.000.000,https://carro.mercadolibre.com.co/MCO-908314463-ford-edge-2016-_JM#position=8&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1160,Chevrolet,Grand Vitara,2007,Plateado,Gasolina,5,Mecánica,1.6,Camioneta,148546 km,43.500.000,https://carro.mercadolibre.com.co/MCO-905408367-land-rover-range-rover-evoque-modelo-2020-_JM#position=9&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
