,Marca,Modelo,Año,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio,Link,Ubicación
352,Chevrolet,Spark,2018,Blanco,Gasolina,5,Mecánica,1.0,Hatchback,68000 km,28.900.000,https://carro.mercadolibre.com.co/MCO-914387992-chevrolet-onix-rs-mt-1000cc-2021-_JM#position=17&search_layout=grid&type=item&tracking_id=b20dc903-bf85-467f-a7b8-e25c054ecbad,Dosquebradas
353,Chevrolet,Spark GT,2012,Rojo,Gasolina,5,Mecánica,1.2,Hatchback,131614 km,29.900.000,https://carro.mercadolibre.com.co/MCO-901360729-ford-ranger-xls-gasolina-4x2-2023-_JM#position=18&search_layout=grid&type=item&tracking_id=b20dc903-bf85-467f-a7b8-e25c054ecbad,30 de Agosto - Pereira
354,Chevrolet,Tracker,2019,Blanco,Gasolina,5,Automática,1.8,Camioneta,59317 km,70.900.000,https://carro.mercadolibre.com.co/MCO-938962491-volkswagen-gol-trendline-mt-1600cc-2018-_JM#position=19&search_layout=grid&type=item&tracking_id=b20dc903-bf85-467f-a7b8-e25c054ecbad,Dosquebradas
355,Renault,Stepway,2019,Gris,Gasolina,5,Mecánica,1.6,Hatchback,48000 km,55.900.000,https://carro.mercadolibre.com.co/MCO-938854695-kia-new-sportage-lx-revolution-20-2013-_JM#position=20&search_layout=grid&type=item&tracking_id=b20dc903-bf85-467f-a7b8-e25c054ecbad,Dosquebradas
356,Renault,Stepway,2016,Gris,Gasolina,5,Mecánica,1.6,Hatchback,65885 km,42.900.000,https://carro.mercadolibre.com.co/MCO-938369161-mazda-2-automatico-15-_JM#position=21&search_layout=grid&type=item&tracking_id=b20dc903-bf85-467f-a7b8-e25c054ecbad,Dosquebradas
357,Kia,Rio,2012,Gris,Gasolina,4,Automática,1.4,Sedán,125000 km,39.900.000,https://carro.mercadolibre.com.co/MCO-937662219-renault-stepway-zen-mt-1600cc-2021-_JM#position=22&search_layout=grid&type=item&tracking_id=b20dc903-bf85-467f-a7b8-e25c054ecbad,Alamos - Pereira
358,Nissan,March,2015,Rojo,Gasolina,5,Mecánica,1.6,Hatchback,90000 km,36.900.000,https://carro.mercadolibre.com.co/MCO-934786135-kia-sportage-revolution-fe-aut-20-2013-_JM#position=23&search_layout=grid&type=item&tracking_id=b20dc903-bf85-467f-a7b8-e25c054ecbad,Dosquebradas
359,Chevrolet,Spark GT,2015,Blanco,Gasolina,5,Mecánica,1200,Hatchback,82000 km,35.900.000,https://carro.mercadolibre.com.co/MCO-934434749-chevrolet-spark-gt-mt-1200cc-2012-_JM#position=24&search_layout=grid&type=item&tracking_id=b20dc903-bf85-467f-a7b8-e25c054ecbad,Dosquebradas
360,Chevrolet,Tracker,2017,Negro,Gasolina,5,Automática,1.8,Camioneta,45104 km,66.900.000,https://carro.mercadolibre.com.co/MCO-933602847-chevrolet-sail-lt-mt-1400cc-2018-_JM#position=25&search_layout=grid&type=item&tracking_id=b20dc903-bf85-467f-a7b8-e25c054ecbad,Dosquebradas
361,Renault,Stepway,2017,Gris,Gasolina,5,Mecánica,1.6,Hatchback,43278 km,45.900.000,https://carro.mercadolibre.com.co/MCO-933478032-volkswagen-jetta-trendline-tp-2500cc-2012-_JM#position=26&search_layout=grid&type=item&tracking_id=b20dc903-bf85-467f-a7b8-e25c054ecbad,Dosquebradas
362,Ford,Escape,2016,Rojo,Gasolina,5,Automática,2.0,Camioneta,77693 km,72.900.000,https://carro.mercadolibre.com.co/MCO-932841063-chevrolet-beat-ls-mt-1200cc-2022-_JM#position=27&search_layout=grid&type=item&tracking_id=b20dc903-bf85-467f-a7b8-e25c054ecbad,Dosquebradas
363,Mazda,CX-5,2013,Gris,Gasolina,5,Automática,2.0,Camioneta,114097 km,72.900.000,https://carro.mercadolibre.com.co/MCO-932659249-nissan-kicks-sense-mt-1600cc-2017-_JM#position=28&search_layout=grid&type=item&tracking_id=b20dc903-bf85-467f-a7b8-e25c054ecbad,Dosquebradas
364,Chevrolet,Sail,2017,Blanco,Gasolina,5,Mecánica,1.4,Hatchback,48352 km,34.900.000,https://carro.mercadolibre.com.co/MCO-932658751-renault-kwid-iconic-mt-1000cc-2021-_JM#position=29&search_layout=grid&type=item&tracking_id=b20dc903-bf85-467f-a7b8-e25c054ecbad,Dosquebradas
365,Renault,Duster,2017,Gris,Gasolina,5,Mecánica,1.6,Camioneta,45000 km,49.900.000,https://carro.mercadolibre.com.co/MCO-931425632-chevrolet-spark-life-mt-1000cc-2018-_JM#position=30&search_layout=grid&type=item&tracking_id=b20dc903-bf85-467f-a7b8-e25c054ecbad,Dosquebradas
366,Chevrolet,Captiva,2012,Gris,Gasolina,5,Automática,2.4,Camioneta,80738 km,36.900.000,https://carro.mercadolibre.com.co/MCO-930322678-chevrolet-spark-gt-1200-cc-2012-_JM#position=31&search_layout=grid&type=item&tracking_id=b20dc903-bf85-467f-a7b8-e25c054ecbad,Dosquebradas
367,Renault,Logan,2019,Rojo,Gasolina,5,Mecánica,1.6,Sedán,42500 km,39.900.000,https://carro.mercadolibre.com.co/MCO-930150314-chevrolet-tracker-lt-tp-1800cc-2019-_JM#position=32&search_layout=grid&type=item&tracking_id=b20dc903-bf85-467f-a7b8-e25c054ecbad,Dosquebradas
368,Nissan,Frontier,2015,Blanco,Gasolina,2,Mecánica,2.4,Pick-Up,68000 km,53.900.000,https://carro.mercadolibre.com.co/MCO-928471769-renault-stepway-_JM#position=33&search_layout=grid&type=item&tracking_id=b20dc903-bf85-467f-a7b8-e25c054ecbad,Dosquebradas
369,Renault,Logan,2021,Marrón,Gasolina,4,Mecánica,1.6,Sedán,27000 km,45.900.000,https://carro.mercadolibre.com.co/MCO-924553984-renault-stepway-16l-mt-2016-_JM#position=34&search_layout=grid&type=item&tracking_id=b20dc903-bf85-467f-a7b8-e25c054ecbad,Dosquebradas
370,Ford,F-150,2013,Negro,Gasolina,2,Automática,6.2,Pick-Up,137300 km,135.000.000,https://carro.mercadolibre.com.co/MCO-922659899-kia-rio-ub-fe-14-aut-2012-_JM#position=35&search_layout=grid&type=item&tracking_id=b20dc903-bf85-467f-a7b8-e25c054ecbad,Dosquebradas
371,Mazda,3,2012,Azul,Gasolina,4,Automática,2.0,Sedán,143000 km,43.000.000,https://carro.mercadolibre.com.co/MCO-918520630-nissan-march-sense-fe-16-2015-_JM#position=36&search_layout=grid&type=item&tracking_id=b20dc903-bf85-467f-a7b8-e25c054ecbad,Dosquebradas
372,Ford,Bronco,2021,Gris,Gasolina,5,Automática,2.0L,Off-Road,0 km,187.990.000,https://carro.mercadolibre.com.co/MCO-918493741-chevrolet-spark-gt-ltz-fe-12-2015-_JM#position=37&search_layout=grid&type=item&tracking_id=b20dc903-bf85-467f-a7b8-e25c054ecbad,Dosquebradas
373,Renault,Kwid,2022,Negro,Gasolina,5,Mecánica,1.0,Hatchback,10596 km,45.900.000,https://carro.mercadolibre.com.co/MCO-909289159-chevrolet-tracker-ltz-tp-18-4x4-2017-_JM#position=38&search_layout=grid&type=item&tracking_id=b20dc903-bf85-467f-a7b8-e25c054ecbad,Dosquebradas
